Time,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,FootRight_x,FootRight_y,FootRight_z,Floor_x,Floor_y,Floor_z,Floor_w,HipRight_floor_distance
6.13958025,-0.21120894,0.0175445341,2.2312057,-0.192463011,-0.3719837,1.94458127,-0.225770578,-0.835161,1.88690066,-0.0351896025,-0.00626692,2.25906,-0.006714992,-0.394575119,1.97212911,0.05524091,-0.8696289,1.99137533,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9564875745411633
6.170661,-0.210021928,0.01844515,2.23047423,-0.183315679,-0.3744248,1.94961071,-0.222974181,-0.8368118,1.886078,-0.0354996659,-0.00450040353,2.25758,-0.00388580444,-0.3970894,1.97759509,0.05424499,-0.869701266,1.99091661,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9582563212763274
6.203215,-0.205691963,0.0227591,2.22291374,-0.16786465,-0.3789513,1.957755,-0.219523385,-0.8422733,1.88067138,-0.03529196,0.0111651728,2.25123382,0.00168867467,-0.390816718,1.98711932,0.0488146469,-0.869497061,1.987111,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9739214540536754
6.23927927,-0.202067465,0.0346254446,2.21392155,-0.165249571,-0.378480583,1.96903336,-0.216762871,-0.841432452,1.88268447,-0.0353611037,0.03794524,2.24689,0.0128223561,-0.376131654,2.00664449,0.0406851619,-0.8691404,1.9834826,-0.00640165,0.9999795,-0.000190254781,0.9629589,1.0007022410910442
6.271358,-0.202926144,0.05927026,2.20974422,-0.1646767,-0.360033244,1.97683132,-0.213117853,-0.826826632,1.89228678,-0.03945996,0.0626208559,2.246466,0.0286993,-0.349465758,2.00708318,0.00128116144,-0.86463666,1.96809149,-0.00640165,0.9999795,-0.000190254781,0.9629589,1.0254036710332783
6.303902,-0.203916371,0.0648128,2.19727468,-0.1619152,-0.358919829,1.97432792,-0.211696923,-0.826789856,1.89157307,-0.0441205576,0.07105244,2.23770285,0.0282310359,-0.345318139,2.00820374,0.0007257506,-0.8644533,1.96738791,-0.00640165,0.9999795,-0.000190254781,0.9629589,1.033866584956549
6.33896255,-0.204932362,0.0828296244,2.19583154,-0.160335064,-0.343249679,1.97814357,-0.209570527,-0.8119247,1.8997643,-0.0454094969,0.10626778,2.24396873,0.02415084,-0.31943205,2.0333724,0.02435801,-0.868396759,1.971056,-0.00640165,0.9999795,-0.000190254781,0.9629589,1.069088261954308
6.37102175,-0.1492963,0.020179756,2.06315374,-0.143159121,-0.433660656,1.92715418,-0.190371215,-0.8731977,1.865071,0.011288383,0.0261502955,2.09889174,0.0423637144,-0.428904831,1.98676181,0.05960904,-0.8720502,1.98617721,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9886370621844353
6.404568,-0.146565989,0.0237682313,2.07778382,-0.138942882,-0.426525623,1.92660272,-0.189471751,-0.8725551,1.86447823,0.0146535439,0.0312987,2.11487412,0.04210681,-0.4234115,1.98746824,0.05107383,-0.8694794,1.98237419,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9937607777902138
6.43965149,-0.150644764,0.0124336043,2.064086,-0.111131862,-0.295857519,1.88039207,-0.199550092,-0.878453732,1.85609746,0.0126616294,0.0157277174,2.09843564,0.0478347838,-0.435937732,1.98526061,0.0586628541,-0.8587173,1.98704565,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9782059935721982
6.471713,-0.145317942,0.0147313355,2.06508875,-0.129752666,-0.435438424,1.91440618,-0.194004655,-0.8740133,1.85954118,0.01583446,0.02108992,2.10025764,0.0465672575,-0.4281752,1.97996962,0.04947298,-0.8651819,1.98128712,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9835474282044453
6.504266,-0.150550708,0.0110361073,2.074817,-0.114390269,-0.349979132,1.88531184,-0.203926384,-0.8765457,1.85532689,0.0124415988,0.0175565034,2.10783982,0.0483820848,-0.421517253,1.97734141,0.04663176,-0.86269176,1.98478484,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9800343614345518
6.53933,-0.150450349,0.0105609195,2.075933,-0.1141372,-0.348771274,1.88516521,-0.204755262,-0.8765344,1.85479915,0.0131060425,0.0163729023,2.108722,0.050387226,-0.420602441,1.976633,0.05808189,-0.8574876,1.98857927,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.978846363233937
6.571389,-0.148010269,0.00720475847,2.04963565,-0.113827132,-0.348879039,1.885745,-0.2092793,-0.897509038,1.82553351,0.0205049887,0.00419912254,2.060318,0.0587370135,-0.328975946,1.94997764,0.0783028156,-0.8761274,1.96820056,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9666346767732171
6.60545063,-0.120249525,0.000984275,2.030353,-0.133797616,-0.458470345,1.92991126,-0.18599686,-0.890203655,1.85222876,0.03290235,0.0100360792,2.058391,0.0389948338,-0.430443,1.98373723,0.0107192993,-0.8618164,1.97460938,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9723925167775308
6.63906765,-0.105636507,0.002544917,2.027667,-0.110073455,-0.436040968,1.912276,-0.173907235,-0.89262,1.84520113,0.05076765,0.0173248947,2.06093264,0.0357209668,-0.4180112,1.97977781,0.0804443359,-0.865722656,1.99707031,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9795663318362753
6.67213535,-0.10089355,0.00412868336,2.02882934,-0.110833593,-0.432743669,1.91279769,-0.170582712,-0.893451631,1.84592366,0.05522577,0.0188516881,2.06271863,0.0355260968,-0.41821754,1.98077977,0.069700025,-0.8677362,1.98951936,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9810642148066901
6.703685,-0.120526008,0.0100316731,2.03290415,-0.116991617,-0.4511249,1.9432857,-0.180681556,-0.8806915,1.86235082,0.03285459,0.0155175058,2.07704854,0.03456891,-0.417505652,1.98183715,0.06971824,-0.86768496,1.9894098,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9778705870163128
