Time,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,FootRight_x,FootRight_y,FootRight_z,Floor_x,Floor_y,Floor_z,Floor_w,HipRight_floor_distance
6.83444357,-0.186663389,0.0476861037,2.235381,-0.184150189,-0.394688964,1.90894175,-0.0132162077,0.0265363678,2.256389,0.0590143,-0.425152749,2.01835155,-0.00455405563,-0.8809415,2.03012371,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.9900866858448929
6.8670373,-0.190520853,0.0376434177,2.25419879,-0.189810023,-0.415275633,1.898782,-0.0144199394,0.0111480886,2.27783918,0.0590662,-0.4258656,2.01846457,-0.00431536324,-0.8814459,2.02463245,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.9750360864847194
6.9010973,-0.19681406,0.0420302153,2.273045,-0.194320872,-0.4193806,1.90385365,-0.0192889143,0.01304634,2.30100632,0.05782368,-0.4244915,2.018636,0.01110306,-0.8898968,2.02271485,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.9773407124218717
6.935157,-0.190706134,0.0399097763,2.29085255,-0.200604662,-0.424437135,1.91585934,-0.0178818982,0.009884665,2.314118,0.0574635863,-0.4244414,2.01869535,0.0118263625,-0.8917497,2.023068,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.9743571125856286
6.967708,-0.186941147,0.04042833,2.30050516,-0.204585075,-0.384354442,1.92358565,-0.0166539643,0.00491095334,2.320089,0.0434984565,-0.525725961,2.05697155,0.0314801149,-0.9011852,2.02086949,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.9694577335123313
7.00027657,-0.142813876,0.0371283777,2.31344533,-0.2048141,-0.38447395,1.92342687,0.01413934,-0.00166551641,2.326022,0.0455787256,-0.493056774,2.0684135,0.0291487221,-0.8975116,2.03204751,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.9625808464831728
7.03485,-0.14236179,0.03780319,2.313259,-0.2031495,-0.380987436,1.92207873,0.0156970564,-0.000522849848,2.32726336,0.0475120656,-0.4928337,2.06978273,0.0282641128,-0.8983351,2.03166032,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.963722053285658
7.069483,-0.139548242,0.04466986,2.31337833,-0.201034144,-0.377797276,1.92168653,0.0196801666,0.00941737648,2.33267784,0.0508770123,-0.490619063,2.07330561,0.0252228789,-0.9009698,2.02945,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.9736905736031013
7.1006155,-0.1390173,0.0446561165,2.31276441,-0.198051542,-0.3776456,1.9216677,0.01975251,0.009155252,2.33285761,0.0539643764,-0.49004817,2.075281,0.00737287849,-0.892979145,2.026188,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.9734302604884644
7.13558865,-0.136103913,0.04766275,2.31016827,-0.19326821,-0.3821457,1.92378438,0.0203340258,0.009213434,2.33319044,0.0574949123,-0.488829762,2.075141,0.005629327,-0.890466869,2.02698469,-0.0126665169,0.999808848,0.0148945646,0.929780066,0.9734860229444939
