Time,SpineBase_x,SpineBase_y,SpineBase_z,SpineMid_x,SpineMid_y,SpineMid_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,SpineShoulder_x,SpineShoulder_y,SpineShoulder_z,HandTipLeft_x,HandTipLeft_y,HandTipLeft_z,ThumbLeft_x,ThumbLeft_y,ThumbLeft_z,HandTipRight_x,HandTipRight_y,HandTipRight_z,ThumbRight_x,ThumbRight_y,ThumbRight_z,Floor_x,Floor_y,Floor_z,Floor_w
0.0060147,0.4416873,-0.00851010252,2.22319055,0.625784039,0.198910683,2.08230257,0.7994472,0.39907828,1.92980218,0.936947,0.4745018,1.90747309,0.6077386,0.395010054,1.92473137,0.3876159,0.363209724,2.00809884,0.268313646,0.170188755,2.03767562,0.252609462,0.0712303743,2.07235026,0.85883224,0.20533511,2.01422119,0.9582443,0.00636411365,2.031275,0.938363731,0.131644741,1.83484483,0.936664164,0.100560777,1.81500149,0.3682158,0.0398893319,2.17806864,0.214596644,-0.3372213,2.19574165,0.0342111327,-0.7991409,2.28478217,-0.03022054,-0.8616815,2.22234869,0.500882864,-0.0565484948,2.19598174,0.536029935,-0.392045021,2.12405181,0.511567,-0.832994461,2.18285155,0.551546156,-0.909898937,2.10274267,0.757593632,0.350124061,1.96995008,0.1988422,0.00398148363,2.06963372,0.3070432,0.0458803959,2.09097457,0.9383872,0.101181895,1.75739658,0.898695946,0.09460157,1.81433332,-0.00640165,0.9999795,-0.000190254781,0.9629589
0.0385955,0.441510081,-0.008434324,2.22295737,0.625792,0.198885143,2.082086,0.7997464,0.39892143,1.92954564,0.9367858,0.474755943,1.906837,0.607689,0.394991875,1.92455292,0.387437344,0.363107532,2.007177,0.269081146,0.171778381,2.03756452,0.251562,0.07123849,2.07030463,0.858778536,0.205388248,2.01412535,0.958600163,0.00612564059,2.02819538,0.938294053,0.117873766,1.82350862,0.9370721,0.09579037,1.8498702,0.3681708,0.03984445,2.17780113,0.212566569,-0.33682996,2.196063,0.03417111,-0.7971108,2.28498125,-0.02869187,-0.86066395,2.22278786,0.5004736,-0.0562943779,2.19576573,0.5365896,-0.3913531,2.12059522,0.510822833,-0.8335715,2.18287754,0.5511525,-0.9100504,2.10211825,0.7577924,0.3500125,1.96970654,0.196731776,0.001162205,2.07329941,0.306617022,0.05085944,2.09351516,0.9654645,0.117294565,1.76942885,0.9019716,0.09286901,1.82931864,-0.00640165,0.9999795,-0.000190254781,0.9629589
0.0726735,0.4415313,-0.008429084,2.222948,0.62586,0.198882312,2.08203,0.799942732,0.398900121,1.9294399,0.936787069,0.474919438,1.90658057,0.607659936,0.3949831,1.92439842,0.387472779,0.363083661,2.00700784,0.268992335,0.171916053,2.037382,0.2518584,0.07136795,2.07150578,0.858738959,0.205419928,2.01407313,0.957793057,0.005934324,2.0293057,0.947247267,0.126510441,1.82927036,0.942361951,0.09541322,1.86477041,0.3682841,0.0398136936,2.177767,0.212083757,-0.3361594,2.19622517,0.0339496955,-0.7984739,2.2851,-0.0290672,-0.860630453,2.22235537,0.500467,-0.0562707148,2.195775,0.5333786,-0.403401852,2.127527,0.5102526,-0.83339715,2.18493843,0.5381706,-0.903984547,2.106075,0.75795114,0.349996775,1.969609,0.1970908,0.00221147272,2.073098,0.305680931,0.054136835,2.09670639,0.946887255,0.104297869,1.78158557,0.9059496,0.0927664861,1.86636353,-0.00640165,0.9999795,-0.000190254781,0.9629589
0.1047227,0.441457152,-0.008432983,2.22259116,0.6260075,0.199030727,2.08155274,0.8005198,0.3992985,1.928844,0.9367705,0.474851817,1.90625131,0.607586741,0.394937515,1.92424452,0.387180239,0.3630991,2.00632238,0.268966377,0.1719675,2.03758764,0.251578569,0.0709621757,2.06967139,0.858656764,0.205447689,2.01394749,0.9578006,0.00598065276,2.02900743,0.946402669,0.127096415,1.82934475,0.925026536,0.08736494,1.88367081,0.368239343,0.03962239,2.177208,0.208587259,-0.263389826,2.17609787,0.0433858,-0.753968239,2.271883,0.0404478163,-0.8111693,2.16373444,0.5003695,-0.05615873,2.19556856,0.545841336,-0.390218318,2.124535,0.510366559,-0.8332573,2.18460369,0.543634534,-0.908315063,2.105115,0.758399367,0.350320816,1.9690367,0.195888966,0.00211436488,2.07347918,0.306060731,0.05235555,2.09614229,0.9163754,0.09999817,1.74937308,0.8969363,0.08882729,1.84899986,-0.00640165,0.9999795,-0.000190254781,0.9629589
0.138298,0.441518784,-0.008569461,2.222243,0.6261435,0.198877826,2.08121467,0.800753951,0.3991317,1.92859888,0.936789453,0.474859446,1.906044,0.6075379,0.394905448,1.92411363,0.387153685,0.362966239,2.00611138,0.268885,0.171833321,2.03722119,0.2514464,0.07077536,2.06897068,0.8586075,0.205472827,2.01387668,0.9552121,0.00568525,2.034586,0.9411311,0.125920132,1.83449686,0.942222357,0.101009883,1.84707582,0.3682344,0.03955389,2.176829,0.208568022,-0.2633934,2.17614317,0.0471188053,-0.7546162,2.27442646,0.0441494323,-0.8118235,2.16628146,0.500486553,-0.0563572943,2.19528461,0.5393487,-0.3917111,2.12762475,0.5098615,-0.833468735,2.18443847,0.543903,-0.905981064,2.099985,0.758611262,0.350158155,1.9687624,0.1970377,0.00220100046,2.072465,0.305685282,0.06566754,2.098671,0.935714066,0.103192091,1.790879,0.8997259,0.0923917443,1.82620013,-0.00640165,0.9999795,-0.000190254781,0.9629589
0.1723726,0.441479683,-0.008444443,2.22212481,0.626164854,0.198897332,2.08111572,0.8008641,0.3990602,1.92850721,0.936780155,0.4748699,1.905993,0.6076099,0.3948374,1.923934,0.387166381,0.362797379,2.00579357,0.268844277,0.17176345,2.03719354,0.2522471,0.07118294,2.06974149,0.8586029,0.205511287,2.01383924,0.95554024,0.005710898,2.033586,0.942778766,0.125875756,1.83338606,0.938153148,0.0981943458,1.83220911,0.368137866,0.03984221,2.17660546,0.217668742,-0.3460247,2.19140673,0.0332273953,-0.803792059,2.28825831,-0.0185017772,-0.856117249,2.22954655,0.500479341,-0.05633433,2.19525361,0.53432405,-0.3918587,2.12177062,0.511191964,-0.8323223,2.18454552,0.5337075,-0.902474046,2.10071826,0.758692741,0.350115478,1.96866882,0.197358742,0.00232305937,2.070526,0.305497468,0.0621556565,2.09937143,0.9437392,0.108016513,1.72375309,0.900720835,0.09327608,1.8157779,-0.00640165,0.9999795,-0.000190254781,0.9629589
0.2054534,0.441799164,-0.008870917,2.22163558,0.626411438,0.198664,2.08081436,0.8010634,0.398958534,1.92839921,0.936874866,0.4749463,1.90583551,0.607562542,0.394786835,1.9238255,0.387134343,0.362722725,2.00539637,0.2688985,0.171784356,2.03744364,0.253391683,0.0717161447,2.06943035,0.8585663,0.205528483,2.01380324,0.9553624,0.00539117167,2.03216767,0.942209959,0.128512427,1.83386016,0.9374636,0.09817251,1.836408,0.36839056,0.0394400321,2.17604876,0.2181615,-0.3469058,2.19080758,0.0349687561,-0.799692452,2.28868,-0.0230446942,-0.852303743,2.23476839,0.500844538,-0.0567757972,2.194878,0.5351238,-0.3923164,2.12224674,0.510995269,-0.8330328,2.18459749,0.5385196,-0.905253768,2.1023345,0.758906066,0.349986374,1.96851528,0.200888455,0.00180650631,2.067356,0.3068411,0.05299927,2.09448528,0.929370046,0.102125414,1.78672266,0.9098489,0.0964454338,1.83857167,-0.00640165,0.9999795,-0.000190254781,0.9629589
0.2380087,0.441795856,-0.008858226,2.22162342,0.626477659,0.198650926,2.08075786,0.8013616,0.398847848,1.92828107,0.93687135,0.4749399,1.90561724,0.6075652,0.394787967,1.92377675,0.386994869,0.3626044,2.00525737,0.268741071,0.171655878,2.03720975,0.252964348,0.0712382,2.06921077,0.85856384,0.205544546,2.01379061,0.9556881,0.00554639474,2.03197026,0.9425565,0.118069433,1.82723558,0.943508744,0.101312369,1.81043017,0.368370473,0.039469026,2.17601347,0.21703,-0.347489059,2.19121838,0.03498615,-0.7981121,2.288149,-0.0256729759,-0.8548869,2.23297858,0.500848949,-0.0567688234,2.19488215,0.5351011,-0.392318368,2.122311,0.511607945,-0.832694948,2.18488574,0.546512663,-0.90827775,2.09768629,0.7591339,0.349907249,1.96840811,0.198232859,0.00169070461,2.07302427,0.306494176,0.0544217527,2.09589577,0.9437909,0.10375122,1.67241883,0.9071897,0.09516227,1.80983341,-0.00640165,0.9999795,-0.000190254781,0.9629589
0.2730771,0.442077279,-0.009005181,2.221485,0.6266207,0.198499858,2.0806284,0.8014116,0.3987038,1.92820525,0.9368198,0.474926174,1.9054203,0.6075265,0.394775867,1.92359686,0.3868973,0.362526834,2.005059,0.2687597,0.171506017,2.037006,0.2531012,0.0708150044,2.067687,0.8585227,0.205561146,2.01373219,0.957048953,0.00586322928,2.02940416,0.939145148,0.122166261,1.82717109,0.9391717,0.1015111,1.83409536,0.368541479,0.0394007452,2.17595053,0.219171867,-0.348822922,2.19035578,0.03382892,-0.798396945,2.28283882,-0.02474783,-0.8534941,2.23165321,0.5012516,-0.0570228025,2.19467926,0.5353369,-0.392674267,2.12304258,0.51133287,-0.833186448,2.18468332,0.565133035,-0.903695762,2.098907,0.7592064,0.3497598,1.96831584,0.199911118,0.00254568527,2.0696888,0.306353569,0.0553007051,2.09615016,0.9301406,0.102977313,1.75934625,0.906744,0.0948650762,1.80522215,-0.00640165,0.9999795,-0.000190254781,0.9629589
0.3056334,0.442944616,-0.009509451,2.22140312,0.626945436,0.198278829,2.08055949,0.8014597,0.39865306,1.92819428,0.936878741,0.4749703,1.905324,0.607509553,0.394755065,1.92348766,0.387030572,0.3624346,2.00486755,0.26887688,0.1715048,2.03716469,0.25314194,0.07085289,2.06765461,0.85850203,0.205568582,2.013706,0.955125332,0.006181507,2.03634572,0.936990738,0.1224283,1.83409512,0.924342,0.101806924,1.90216911,0.369207919,0.03894113,2.17591739,0.200602174,-0.25117293,2.21397185,0.03620485,-0.747728,2.281244,0.0335553773,-0.805077136,2.17306972,0.5023137,-0.0575629734,2.19459414,0.53459233,-0.39312008,2.11974335,0.5111904,-0.83314085,2.18405,0.54802,-0.9092248,2.09081674,0.7593032,0.349676371,1.96829176,0.200343236,0.00281917048,2.068545,0.30630064,0.0541866049,2.09599829,0.927622437,0.100272723,1.75384533,0.91214323,0.09988775,1.76975012,-0.00640165,0.9999795,-0.000190254781,0.9629589
