Time,SpineBase_x,SpineBase_y,SpineBase_z,SpineMid_x,SpineMid_y,SpineMid_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,SpineShoulder_x,SpineShoulder_y,SpineShoulder_z,HandTipLeft_x,HandTipLeft_y,HandTipLeft_z,ThumbLeft_x,ThumbLeft_y,ThumbLeft_z,HandTipRight_x,HandTipRight_y,HandTipRight_z,ThumbRight_x,ThumbRight_y,ThumbRight_z,Floor_x,Floor_y,Floor_z,Floor_w
8.241402,-0.184922472,0.104892671,2.25630116,-0.182625353,0.330175877,2.03856277,-0.1808321,0.5414199,1.80939674,-0.117815778,0.6073245,1.72832727,-0.2700493,0.5270479,1.86524761,-0.487361461,0.539446533,1.79163253,-0.570864737,0.4173264,1.61040223,-0.5404677,0.3208325,1.53748417,0.00897526,0.5994785,1.97286558,0.122956522,0.7658482,2.178571,0.226937667,0.6350803,2.32534051,0.238257289,0.6200419,2.34046626,-0.246320009,0.08799608,2.20074534,-0.284661174,-0.3520459,2.01997828,-0.454804838,-0.835214138,2.0850594,-0.401223123,-0.904782,2.0042963,-0.117610626,0.118406706,2.239262,0.0323240869,-0.03997798,1.913536,-0.07470207,-0.451068848,2.02782273,-0.07416516,-0.557184935,1.9622035,-0.180969968,0.4907266,1.86869681,-0.5183186,0.2746612,1.51157928,-0.563766956,0.3133992,1.51663959,0.251984417,0.5759716,2.364543,0.2707539,0.6452697,2.334125,-0.00640165,0.9999795,-0.000190254781,0.9629589
8.272463,-0.244049311,0.238536939,2.302721,-0.199760184,0.416969329,2.06237125,-0.154827923,0.5877733,1.81034827,-0.103571,0.6277128,1.72443748,-0.2623237,0.5578336,1.86274111,-0.528051,0.5653427,1.817848,-0.605555832,0.4180512,1.64746809,-0.592669249,0.352939069,1.60747135,0.0125555061,0.604415357,1.97110856,0.119803511,0.757104,2.18957019,0.198912725,0.6586057,2.37807941,0.206802949,0.638381064,2.39766669,-0.31068778,0.224107519,2.245737,-0.331490666,-0.236602649,2.138815,-0.457406938,-0.829329133,2.08367014,-0.420809776,-0.903471053,2.00571585,-0.169801787,0.245489344,2.28756618,-0.005480691,0.00102038635,1.89473462,-0.104771085,-0.329922825,2.06077957,-0.09677462,-0.419245243,1.95599425,-0.1661839,0.546422958,1.875499,-0.5641336,0.299081326,1.578078,-0.628946543,0.326916367,1.61682355,0.20660165,0.5949174,2.43714952,0.232504487,0.6049474,2.38242865,-0.00640165,0.9999795,-0.000190254781,0.9629589
8.30601,-0.239829123,0.235744134,2.29906845,-0.192886189,0.416493118,2.05707765,-0.143871948,0.5906324,1.80239236,-0.08537115,0.6329944,1.7123971,-0.262369841,0.563641548,1.86644161,-0.510960937,0.5934702,1.85695541,-0.66926,0.4650168,1.7491039,-0.65983814,0.381689429,1.70087612,0.0173575282,0.603057146,1.96417022,0.129236743,0.710846663,2.20493364,0.199508622,0.647918463,2.39775085,0.200827211,0.6151839,2.44127321,-0.308339983,0.221541956,2.24150085,-0.3324594,-0.236529782,2.12011862,-0.454718828,-0.602746964,2.14112616,-0.449991524,-0.7067613,2.07537842,-0.163194254,0.242320254,2.28434014,-0.00743427267,0.00109157455,1.891541,-0.1292632,-0.322745442,2.05668688,-0.118591309,-0.380126953,1.94433594,-0.156372964,0.5483206,1.86829877,-0.661406457,0.331392765,1.68465734,-0.699004948,0.38268,1.71645486,0.1973824,0.568356037,2.48694968,0.237588242,0.6122091,2.44880033,-0.00640165,0.9999795,-0.000190254781,0.9629589
8.341074,-0.194707841,0.473379076,2.376029,-0.144373879,0.5235153,2.08927965,-0.09387977,0.568322361,1.79119909,-0.07942107,0.634200752,1.70642853,-0.26982823,0.583227336,1.86912751,-0.504127264,0.5972097,1.86979413,-0.6897416,0.465427369,1.8231709,-0.711446762,0.3775651,1.79603994,0.02369273,0.60208267,1.9589951,0.150788814,0.6691922,2.20732,0.2236948,0.5975791,2.3963604,0.22270371,0.5565135,2.46264815,-0.2799197,0.46144858,2.32642865,-0.310586274,0.009815471,2.16696548,-0.421665,-0.3595242,2.20613766,-0.411953419,-0.462118447,2.12481523,-0.10367272,0.4710998,2.35430837,-0.00389479357,0.166576833,1.98251,-0.107648775,-0.261283338,2.04998374,-0.115089789,-0.357216984,1.95359159,-0.107586868,0.5579226,1.86789691,-0.7123078,0.3050687,1.78483379,-0.7556446,0.3385941,1.81925,0.198712781,0.511433065,2.53068757,0.253809273,0.5552106,2.46725,-0.00640165,0.9999795,-0.000190254781,0.9629589
8.373143,-0.21908322,0.489222676,2.375778,-0.150549516,0.5283516,2.0888207,-0.09381971,0.5686346,1.79102719,-0.0777883157,0.6358198,1.70335114,-0.270533472,0.584339738,1.87088323,-0.511009932,0.6156579,1.90603971,-0.7176042,0.4464654,1.897478,-0.7405819,0.370209366,1.906993,0.02850373,0.600023866,1.95384359,0.183106691,0.6444526,2.19302988,0.250771433,0.5328508,2.36756825,0.26094085,0.500539958,2.41207886,-0.3067653,0.482228547,2.32608628,-0.308191717,0.03605837,2.144237,-0.424140066,-0.3267657,2.21126938,-0.407877833,-0.425148368,2.120942,-0.1251559,0.482274,2.354275,-0.0154759362,0.173092768,1.98938441,-0.08666635,-0.2855989,2.07756186,-0.0910676047,-0.3709013,1.966524,-0.107895926,0.5587236,1.86765552,-0.736500263,0.301943868,1.9282527,-0.7739112,0.386972874,1.91400015,0.253322363,0.456721574,2.46803451,0.290529162,0.4856512,2.4146924,-0.00640165,0.9999795,-0.000190254781,0.9629589
8.405718,-0.217224121,0.495193064,2.377292,-0.155430108,0.5379333,2.0887866,-0.1007537,0.577421546,1.78872061,-0.07636605,0.638076663,1.70017862,-0.272471815,0.59024626,1.87445068,-0.5124069,0.638134539,1.94162309,-0.701603532,0.5223475,1.96905494,-0.728668869,0.436144322,1.998577,0.0324741155,0.5965103,1.95135307,0.222358853,0.637437,2.16282129,0.299077,0.45983398,2.33541417,0.304663748,0.425492257,2.36268139,-0.303219765,0.4897288,2.32770538,-0.282616526,0.0846367851,2.058533,-0.395194918,-0.414999425,2.170323,-0.3616757,-0.486032128,2.0514133,-0.1245802,0.486497879,2.355673,-0.0183960069,0.175729886,1.99109137,-0.05286241,-0.361811042,2.0760057,-0.04651419,-0.449232876,1.96932459,-0.114531279,0.568340957,1.86588132,-0.7836148,0.3868501,2.06337929,-0.7334968,0.4851343,2.05875,0.289173931,0.372301579,2.40057373,0.337276936,0.421672136,2.340647,-0.00640165,0.9999795,-0.000190254781,0.9629589
8.440785,-0.2036426,0.495239347,2.380809,-0.1541456,0.5407738,2.09041929,-0.10462749,0.585767567,1.79131222,-0.07615128,0.6402774,1.70001078,-0.279853761,0.61371094,1.8908217,-0.5345767,0.6879511,2.002305,-0.684186,0.5312702,2.0567255,-0.687436044,0.4825202,2.06474876,0.03934503,0.5963832,1.949527,0.260157168,0.6149163,2.139581,0.3393653,0.419274,2.267039,0.3436529,0.376971334,2.29158545,-0.286553055,0.4923209,2.334528,-0.265089482,0.107321844,2.03508878,-0.292935,-0.46224153,2.07537,-0.2934253,-0.5572432,1.98314393,-0.113633737,0.48425442,2.35665536,-0.0434324332,0.0655941442,2.12196136,-0.07548731,-0.3086833,2.21372938,-0.0515787527,-0.3986025,2.11216664,-0.116585545,0.574903846,1.86816037,-0.670663953,0.3976192,2.11917043,-0.722450137,0.5403773,2.084,0.323471725,0.3102062,2.34008551,0.387632132,0.361608982,2.2802,-0.00640165,0.9999795,-0.000190254781,0.9629589
8.472843,-0.17523399,0.393791169,2.37421083,-0.144264176,0.5116839,2.09351254,-0.105666384,0.5948674,1.79683352,-0.0726232752,0.649698257,1.70436037,-0.276182741,0.6244984,1.90336835,-0.505958557,0.7170003,2.05737972,-0.6447757,0.5081247,2.15089679,-0.6580538,0.4442407,2.18704319,0.0432275534,0.5968818,1.944148,0.293892264,0.601900637,2.1009016,0.371012181,0.40729782,2.179635,0.372311354,0.3512065,2.20411,-0.261671722,0.396130621,2.33004618,-0.2589765,0.0256397147,2.0119,-0.275834382,-0.514427364,2.051751,-0.278292954,-0.609244943,1.96121275,-0.08349884,0.3795452,2.346589,-0.0159630887,0.004060128,2.04272223,-0.0266079716,-0.5101918,2.145265,0.000684399158,-0.608244658,2.06711555,-0.116345644,0.5763718,1.87054884,-0.6902482,0.3616908,2.19526982,-0.686894655,0.3937254,2.16109085,0.377000719,0.293861479,2.22597051,0.4043232,0.342253059,2.17560029,-0.00640165,0.9999795,-0.000190254781,0.9629589
8.505397,-0.1741479,0.327153534,2.351908,-0.137438059,0.478925049,2.090065,-0.101620048,0.6008979,1.80545855,-0.06498453,0.661688447,1.71511424,-0.2733021,0.633133948,1.91962075,-0.4727109,0.7130584,2.11315966,-0.6051744,0.512450039,2.21552038,-0.6521044,0.4503146,2.23116541,0.0431270376,0.5939665,1.94116688,0.295497149,0.5864129,2.0884335,0.3728961,0.372402549,2.130271,0.3796568,0.3149956,2.150036,-0.261020184,0.33245942,2.30942082,-0.263303369,-0.06736414,2.03328085,-0.2857932,-0.659981132,1.995338,-0.286935717,-0.74259454,1.92052543,-0.08193408,0.311821371,2.32232046,-0.02028493,-0.03807778,2.03095984,-0.012186192,-0.5552683,2.11884069,-0.0179183818,-0.639930546,2.04308462,-0.11297524,0.5757857,1.87593067,-0.6939333,0.366137177,2.210194,-0.6913194,0.5054189,2.19385743,0.3709963,0.246026844,2.171821,0.4236043,0.2915376,2.12068725,-0.00640165,0.9999795,-0.000190254781,0.9629589
8.541463,-0.176254168,0.280525267,2.33793521,-0.135718375,0.447142273,2.08558178,-0.09877522,0.5971616,1.810749,-0.0618864857,0.6606359,1.71980929,-0.2686726,0.6258526,1.92689884,-0.444411337,0.677221835,2.09368229,-0.5148076,0.5284671,2.2383275,-0.5193529,0.485113,2.25653672,0.0421858765,0.5817646,1.93904448,0.268062145,0.543570459,2.082942,0.352534235,0.3325859,2.117224,0.362265,0.2637777,2.125864,-0.2619909,0.287158251,2.295054,-0.265951931,-0.124696217,2.040092,-0.2905011,-0.754309654,1.96547568,-0.293370068,-0.8323753,1.88528657,-0.08508194,0.265190423,2.30857062,-0.05247517,-0.10851115,2.05702662,-0.008907579,-0.6276777,2.12043953,-0.03160893,-0.7257371,2.04516029,-0.108584493,0.5647464,1.88206279,-0.534386337,0.449947327,2.29147148,-0.559802532,0.5157995,2.24404144,0.366752952,0.195551738,2.13378358,0.40128696,0.240823209,2.0984,-0.00640165,0.9999795,-0.000190254781,0.9629589
