Time,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,FootRight_x,FootRight_y,FootRight_z,Floor_x,Floor_y,Floor_z,Floor_w,HipRight_floor_distance
8.066606,-0.1963285,1.99587048e-05,2.30220771,-0.204579711,-0.379965872,1.9815613,-0.21593678,-0.8529097,1.99462748,-0.0436235778,0.03362129,2.32669854,0.0304244515,-0.374055475,2.00164461,0.140033841,-0.8650347,2.014599,0.00174518616,0.99995774,0.00902403053,0.935046256,0.9895862120600855
8.100163,-0.200186566,0.0653204545,2.29765177,-0.204995841,-0.371188343,1.987664,-0.2188554,-0.8550632,1.99396491,-0.0526127368,0.10394042,2.32600713,0.0303904489,-0.330338746,2.02401757,0.133937135,-0.863626659,2.00735736,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0598804446980565
8.131712,-0.2101734,0.1409366,2.30752158,-0.210577458,-0.314618051,2.02798867,-0.2482428,-0.8727204,1.98421907,-0.0632113144,0.160077929,2.328316,0.0527229123,-0.261020482,2.01679444,0.08496094,-0.842285156,1.97558594,0.00174518616,0.99995774,0.00902403053,0.935046256,1.116017921255608
8.166336,-0.194213569,0.217466831,2.31392336,-0.230518863,-0.26427412,2.09164119,-0.3161621,-0.8876953,1.9765625,-0.0453095473,0.224258482,2.32123065,0.07470064,-0.166079223,1.98634946,-0.0002629906,-0.77633667,1.9661777,0.00174518616,0.99995774,0.00902403053,0.935046256,1.1801630667509604
8.199901,-0.205255121,0.311793864,2.32513857,-0.2507207,-0.189064234,2.160284,-0.32799238,-0.8970494,1.97161031,-0.0536805242,0.3398238,2.34136438,0.09897277,-0.0242629927,1.9729476,-0.0177462064,-0.633239567,1.99862134,0.00174518616,0.99995774,0.00902403053,0.935046256,1.2958905817223398
8.232451,-0.1399065,0.235475168,2.307479,-0.24391453,-0.255325973,2.14230585,-0.3298577,-0.8866404,1.97299552,-0.010533751,0.248767361,2.3083837,0.129333392,0.09160281,1.95025754,0.00122737885,-0.48046875,1.96679688,0.00174518616,0.99995774,0.00902403053,0.935046256,1.2046156694569894
8.266521,-0.204332948,0.3996371,2.321039,-0.253303468,-0.106470831,2.17434168,-0.322720557,-0.8228444,1.97028017,-0.0491566472,0.403390855,2.33690667,0.154275522,0.134643868,1.91987324,-0.0174006149,-0.313699722,1.96910334,0.00174518616,0.99995774,0.00902403053,0.935046256,1.359422620126965
8.300075,-0.159292743,0.5229933,2.33202362,-0.22947298,0.0238135941,2.16222286,-0.4231523,-0.9104827,2.01951981,0.008495969,0.5177192,2.33992314,0.183465809,0.210068539,1.929944,-0.0599597432,-0.341388643,1.95137823,0.00174518616,0.99995774,0.00902403053,0.935046256,1.4738739711317566
8.333132,-0.148000076,0.5440962,2.33053827,-0.229229435,0.04757863,2.156562,-0.437403858,-0.8572759,2.02498746,0.0190515481,0.5422931,2.339456,0.190391824,0.229827046,1.93158829,-0.00527505856,-0.3247191,1.93343782,0.00174518616,0.99995774,0.00902403053,0.935046256,1.498461039088194
8.367209,-0.175736427,0.579776168,2.325047,-0.231251329,0.07778573,2.156227,-0.308874935,-0.406398743,2.05123425,-0.007660324,0.575029135,2.33705926,0.182621449,0.246898323,1.95114279,0.0364031643,-0.314074457,1.99806786,0.00174518616,0.99995774,0.00902403053,0.935046256,1.5311274458626563
