Time,SpineBase_x,SpineBase_y,SpineBase_z,SpineMid_x,SpineMid_y,SpineMid_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,SpineShoulder_x,SpineShoulder_y,SpineShoulder_z,HandTipLeft_x,HandTipLeft_y,HandTipLeft_z,ThumbLeft_x,ThumbLeft_y,ThumbLeft_z,HandTipRight_x,HandTipRight_y,HandTipRight_z,ThumbRight_x,ThumbRight_y,ThumbRight_z,Floor_x,Floor_y,Floor_z,Floor_w
1.90769279,0.5907397,-0.03398265,2.1858747,0.6105659,0.2487235,2.02270865,0.6347161,0.5256603,1.85157919,0.7056113,0.595291257,1.77672839,0.481396437,0.4505607,1.90320015,0.281812757,0.286647767,2.0269475,0.185873359,0.105921842,1.93614984,0.149640158,0.02586924,1.86365461,0.7726605,0.408783585,2.02140284,0.824688256,0.172759429,2.07844687,0.8691973,-0.0443204567,2.164932,0.8798542,-0.0951646343,2.1761446,0.498200059,-0.02746928,2.12677121,0.6110541,-0.369241238,1.75489926,0.667550862,-0.7467716,1.63387823,0.693847656,-0.8408203,1.65039063,0.662816167,-0.0393168665,2.16973376,0.5948372,-0.48271215,2.131625,0.6527228,-0.7377581,1.82320392,0.6720865,-0.808486342,1.7006886,0.6302202,0.456545472,1.89287984,0.126122132,-0.0277152266,1.82187819,0.106811866,0.005277502,1.84730756,0.87847,-0.157622114,2.16166878,0.843534946,-0.054009527,2.1789093,-0.00372659578,0.9998099,-0.01913727,0.9824448
1.94228435,0.5778213,-0.0503778346,2.17037916,0.6025182,0.244953692,2.02221322,0.6145891,0.525619745,1.86122561,0.6728899,0.590203166,1.78217709,0.451799631,0.45012176,1.9341135,0.278466284,0.2802011,2.05297732,0.174305871,0.0618724041,1.99771833,0.138423219,-0.00760095939,1.95616508,0.7623339,0.405530363,2.02361727,0.817996562,0.171613052,2.08398652,0.867009,-0.03972479,2.174917,0.882627368,-0.0947957039,2.18595743,0.4860727,-0.0361615829,2.12061357,0.6126501,-0.261184663,1.72739112,0.6665714,-0.6508563,1.65737593,0.665639162,-0.7618193,1.69949961,0.6497505,-0.06657308,2.139792,0.620537639,-0.5113086,2.164643,0.6742418,-0.782636166,1.87025476,0.6849595,-0.850036144,1.74271548,0.6127351,0.4560671,1.90172458,0.1155376,-0.0662304,1.92134619,0.0957790539,-0.02865285,1.95825,0.8783702,-0.150738254,2.18252277,0.8894803,-0.0498912632,2.17736363,-0.00372659578,0.9998099,-0.01913727,0.9824448
1.976829,0.578456759,-0.0428260155,2.177063,0.5947028,0.246902063,2.02626562,0.594994843,0.5236437,1.864054,0.652625561,0.5882071,1.78272128,0.451679,0.4501576,1.93681908,0.281492949,0.282781333,2.08945465,0.170518786,0.0557275154,2.0739038,0.13908346,-0.0286334045,2.0438323,0.7595245,0.4035207,2.033829,0.8169245,0.169871882,2.09345245,0.8672732,-0.034743432,2.18416476,0.8843744,-0.08887652,2.195603,0.4841302,-0.03191178,2.12557888,0.5948106,-0.346112281,1.79909766,0.64853245,-0.737698555,1.75517476,0.645019531,-0.796875,1.8046875,0.6550865,-0.0492945,2.15434742,0.576580644,-0.484004319,2.14919853,0.629642069,-0.769593239,1.86865628,0.643014848,-0.8373555,1.74155474,0.596316934,0.455948025,1.906209,0.118356615,-0.09131184,2.02215266,0.103308938,-0.0390921123,2.04594421,0.884844244,-0.148286119,2.18451357,0.845908165,-0.04055264,2.1998,-0.00372659578,0.9998099,-0.01913727,0.9824448
2.0098865,0.551558733,0.06832665,2.36880922,0.5613989,0.2987845,2.12611723,0.578389466,0.522184253,1.86812091,0.625195,0.5868301,1.78578568,0.4342038,0.451468,1.95781481,0.275902778,0.2779908,2.11508775,0.16675514,0.0210914388,2.134466,0.1473437,-0.0430202559,2.1219883,0.747243643,0.405250251,2.036407,0.785549343,0.205350488,2.22329164,0.860749066,-0.009140864,2.214386,0.884551346,-0.0816768557,2.20527363,0.450920373,0.07532612,2.317116,0.5683998,-0.323716,1.85151052,0.616645455,-0.717132,1.826277,0.598088562,-0.7730009,1.874665,0.6344175,0.059147168,2.34458327,0.5724173,-0.371621728,2.14981174,0.60781914,-0.719898,1.95144713,0.583435357,-0.8047873,2.024409,0.5698465,0.465512246,1.933069,0.1326105,-0.109712847,2.109985,0.117199637,-0.0386176258,2.134263,0.8885122,-0.139698461,2.18676376,0.851226449,-0.08772309,2.18033314,-0.00372659578,0.9998099,-0.01913727,0.9824448
2.04195786,0.5519666,0.06936283,2.37395453,0.5588355,0.2986695,2.13086319,0.5595853,0.5190544,1.878709,0.594254732,0.5835454,1.79604983,0.417392641,0.450687438,1.97625875,0.270069629,0.2762007,2.14113522,0.1721407,0.0177666731,2.18719959,0.1585625,-0.0484074876,2.18665624,0.7283465,0.407715023,2.03808618,0.7835444,0.208457664,2.22112918,0.8626702,-0.00247286819,2.22156954,0.884138346,-0.07215446,2.21531,0.4509867,0.07587535,2.32483125,0.5363315,-0.380935341,1.91056561,0.586059332,-0.7735535,1.88296926,0.581390142,-0.8625629,1.77572465,0.6350606,0.0604449958,2.347786,0.5687983,-0.370260477,2.15368748,0.566733241,-0.742459655,2.00386882,0.5894426,-0.8403766,2.05821276,0.5606322,0.4647716,1.94185138,0.151358,-0.122363992,2.18094,0.1272605,-0.037536893,2.202294,0.88561064,-0.134177849,2.19887781,0.851757765,-0.08092622,2.19292,-0.00372659578,0.9998099,-0.01913727,0.9824448
2.075508,0.5496683,0.06978566,2.38027573,0.550828457,0.298353821,2.13914561,0.544554532,0.5181675,1.88702345,0.570100248,0.5834597,1.803728,0.399455249,0.454233736,1.99265635,0.269783229,0.278159171,2.16813827,0.177465945,0.0183392838,2.22449875,0.170457035,-0.04645556,2.23682976,0.711473,0.413690776,2.03877139,0.7796059,0.215960652,2.21893954,0.8629733,0.00129383907,2.22591853,0.8809298,-0.0671409443,2.21984887,0.4478305,0.0758824944,2.3358655,0.524553537,-0.4041765,1.96006835,0.5868777,-0.7946239,1.95477724,0.609781,-0.855518043,2.04133677,0.633705,0.0610507652,2.350446,0.6321255,-0.40825814,2.082766,0.491213322,-0.7519686,2.06021523,0.571770132,-0.841958344,2.07773352,0.5467035,0.464341938,1.951832,0.168463409,-0.119347364,2.243409,0.13917391,-0.0290209632,2.2585,0.884780943,-0.129002988,2.20691,0.847601235,-0.08139921,2.19851613,-0.00372659578,0.9998099,-0.01913727,0.9824448
2.1085813,0.5497773,0.06571561,2.38268852,0.5460017,0.296078175,2.14327765,0.531723,0.518963933,1.89419,0.548922658,0.5874857,1.81165445,0.3855591,0.455818623,2.0079217,0.2657151,0.2758715,2.18577719,0.18394959,0.0182743613,2.25246549,0.181712583,-0.0432613865,2.27656221,0.6991688,0.41860345,2.03954649,0.773772359,0.2241016,2.22030568,0.8631216,0.003129827,2.22856832,0.8772221,-0.06339085,2.22419047,0.4485335,0.06956683,2.341693,0.47703442,-0.2585607,1.90513122,0.442907572,-0.6087531,2.07357621,0.51160264,-0.7188711,2.06638,0.633549035,0.058805,2.35046363,0.607181668,-0.472862661,2.15509534,0.576997,-0.80868876,2.18693256,0.609617531,-0.8919867,2.11697674,0.5364418,0.464254767,1.95833051,0.182664052,-0.116074324,2.29361176,0.149803177,-0.0240337886,2.29072237,0.882449031,-0.122551978,2.209546,0.851704538,-0.104579821,2.1889,-0.00372659578,0.9998099,-0.01913727,0.9824448
2.141836,0.538154066,-0.0294762459,2.24174643,0.5272469,0.2503188,2.08242917,0.5221495,0.519620538,1.90206218,0.5290109,0.591502249,1.821938,0.370648652,0.458884478,2.02489924,0.26082173,0.275217444,2.20480084,0.187659666,0.0220468733,2.27166343,0.189798847,-0.0380115323,2.29724979,0.6845861,0.423854172,2.041631,0.766343236,0.231804237,2.22172427,0.8612049,0.00505594863,2.232042,0.8706228,-0.0610527955,2.226184,0.43930015,-0.0229804,2.21194768,0.439177126,-0.3676487,1.8963238,0.386575669,-0.6771176,2.12202573,0.485370338,-0.765698552,2.096604,0.6187526,-0.03497166,2.19569159,0.597305,-0.476406872,2.1564467,0.576790154,-0.8081784,2.18891621,0.607771158,-0.88933897,2.11805058,0.527922451,0.459992647,1.95712245,0.193790346,-0.110616043,2.31773663,0.154936254,-0.0200971533,2.30788255,0.8759175,-0.12077485,2.21172833,0.836158335,-0.08456974,2.19813037,-0.00372659578,0.9998099,-0.01913727,0.9824448
2.17538285,0.525310636,-0.0316417962,2.24550152,0.516424,0.250565946,2.08683681,0.500792861,0.523761868,1.91571021,0.509433031,0.5969351,1.833141,0.3567587,0.465976238,2.04082131,0.255854547,0.2763948,2.21977687,0.19245784,0.0429523736,2.28206325,0.194260344,-0.0346385576,2.306384,0.672515452,0.4260892,2.04445577,0.7597201,0.2362339,2.22413468,0.857285261,0.006766349,2.23465347,0.862423241,-0.0611028858,2.2275207,0.429002553,-0.021623604,2.21541023,0.365904659,-0.345934451,1.88214839,0.340684384,-0.6446592,2.12445521,0.441635668,-0.732284248,2.09785867,0.6026535,-0.0416429937,2.19985271,0.5795844,-0.482798368,2.144361,0.57341814,-0.8743915,2.18275785,0.6417727,-0.911685,2.09385371,0.507114768,0.4589761,1.96302176,0.205917954,-0.10532207,2.31930971,0.16206108,-0.0257065147,2.31531835,0.8653317,-0.123087049,2.21781659,0.827927351,-0.07760715,2.20523334,-0.00372659578,0.9998099,-0.01913727,0.9824448
2.20694,0.4984216,-0.03109602,2.25446,0.497312129,0.25325954,2.097192,0.490029544,0.527378261,1.92631936,0.4927602,0.6024328,1.84610951,0.344563127,0.472987384,2.05434656,0.2524296,0.28140375,2.23539615,0.192526355,0.0470507331,2.28637934,0.192237258,-0.028388001,2.306238,0.66068995,0.426716179,2.04884315,0.7522332,0.239163071,2.22856021,0.8508521,0.00949978549,2.23682618,0.8519287,-0.06219347,2.22735524,0.40448904,-0.0159418173,2.22680664,0.313301653,-0.353905231,1.915834,0.272897959,-0.666192949,2.13967371,0.38810724,-0.7375164,2.107973,0.5748209,-0.04556162,2.20606279,0.583950043,-0.486035556,2.142859,0.5819421,-0.8774126,2.182572,0.6438668,-0.915395141,2.08632374,0.4937509,0.461253166,1.97212422,0.200700611,-0.09967606,2.31690741,0.159331188,-0.0134410579,2.31775,0.855049551,-0.124680109,2.217215,0.8156779,-0.07282089,2.20185184,-0.00372659578,0.9998099,-0.01913727,0.9824448
2.24152946,0.480876,-0.029567834,2.26116371,0.482542783,0.256442636,2.10662365,0.478910655,0.532352448,1.93906569,0.4774866,0.6083485,1.85947847,0.3323296,0.479308665,2.06792974,0.2492808,0.282820165,2.2480998,0.190919563,0.051334206,2.29162216,0.186095461,-0.0287566911,2.30513358,0.6497312,0.427627385,2.05389643,0.743554354,0.239840448,2.23230267,0.83915323,0.008942009,2.23761129,0.838568866,-0.0662019253,2.22639275,0.3880997,-0.0128377527,2.23581433,0.249025643,-0.367467821,1.96754062,0.2342142,-0.6947293,2.17315054,0.357709765,-0.7532972,2.13023734,0.5570684,-0.04540623,2.21034122,0.5776647,-0.4850269,2.14289951,0.5843161,-0.8766199,2.1800456,0.645011365,-0.9167247,2.08427048,0.481066853,0.465286225,1.98349869,0.197634861,-0.101177141,2.31178141,0.15646027,-0.021870587,2.311786,0.8413524,-0.127303749,2.2161994,0.8023053,-0.08258015,2.20032334,-0.00372659578,0.9998099,-0.01913727,0.9824448
2.27608085,0.453814656,-0.0241851285,2.2703476,0.4637733,0.260873556,2.1179235,0.467380673,0.536067545,1.9522177,0.46136266,0.6140201,1.87432146,0.320979685,0.483994871,2.079581,0.242673561,0.2853768,2.2594645,0.179132164,0.0311467517,2.299166,0.174251065,-0.0279908944,2.301657,0.637588561,0.428888261,2.05970073,0.73254925,0.238861039,2.23550987,0.8242214,0.005361111,2.234843,0.8203111,-0.07018239,2.22205734,0.36063537,-0.004626617,2.24708843,0.196806043,-0.364301145,2.003177,0.176460072,-0.70140177,2.19325638,0.305025041,-0.7511056,2.14498973,0.5315384,-0.0427496657,2.21729875,0.575611651,-0.4793853,2.137986,0.589094162,-0.870772362,2.17512846,0.64288944,-0.9216826,2.082422,0.467538685,0.46897,1.9960326,0.194472879,-0.110595278,2.293179,0.145069972,-0.0349072926,2.31064725,0.8198311,-0.1340742,2.21000218,0.781715333,-0.08249698,2.19808722,-0.00372659578,0.9998099,-0.01913727,0.9824448
2.30763221,0.433712959,-0.0233981889,2.27179766,0.4476749,0.264510781,2.12413335,0.455272436,0.5424564,1.963667,0.447868049,0.622222841,1.88598442,0.303232849,0.4897162,2.09666324,0.233224139,0.282610059,2.27099347,0.170584068,0.0385239758,2.299794,0.158759251,-0.0285760872,2.296872,0.6221741,0.4306862,2.063934,0.7172175,0.237179518,2.23646975,0.8074175,0.0018422124,2.2324357,0.799695849,-0.0780780241,2.21439457,0.344866484,-0.004276965,2.247146,0.158502683,-0.385281384,2.07070255,0.12177074,-0.7361195,2.233922,0.255629182,-0.771735549,2.17598367,0.507462144,-0.0415916964,2.220166,0.5745519,-0.47447136,2.13634443,0.593636155,-0.865514159,2.17412233,0.6353392,-0.928097248,2.08369565,0.454308718,0.4745623,2.00599432,0.167871952,-0.1028641,2.28935218,0.136251435,-0.07779541,2.29260015,0.8020113,-0.140654266,2.20541739,0.7612506,-0.08847862,2.19249988,-0.00372659578,0.9998099,-0.01913727,0.9824448
2.34270072,0.4160381,-0.0226236265,2.273375,0.431056768,0.268197834,2.131957,0.44032988,0.5494365,1.97913682,0.428120315,0.6328316,1.90436625,0.289097548,0.493459165,2.10665369,0.22022745,0.284119248,2.27898622,0.15734376,0.044663012,2.30122828,0.139656544,-0.02648089,2.29434586,0.603914,0.431545824,2.068395,0.7027256,0.2335321,2.23449755,0.7764427,-0.00840142649,2.22139716,0.774209857,-0.08623963,2.20234966,0.3280535,-0.004269068,2.24812818,0.131344631,-0.3947544,2.12196755,0.07917717,-0.757005155,2.25663662,0.215633363,-0.7837897,2.19406486,0.490020663,-0.04015006,2.222023,0.5615161,-0.472193927,2.136726,0.591053367,-0.862493455,2.17451286,0.63406533,-0.9259339,2.086394,0.4387637,0.480661154,2.01940274,0.150195718,-0.10334976,2.28109,0.109530129,-0.0284089427,2.29746175,0.7767036,-0.1463043,2.19111562,0.7373046,-0.08805875,2.18890929,-0.00372659578,0.9998099,-0.01913727,0.9824448
