Time,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,Floor_x,Floor_y,Floor_z,Floor_w,HipRight_floor_distance
7.90569353,-0.2591888,-0.08166225,2.34915686,-0.270063847,-0.441376328,2.02450466,-0.341703922,-0.7880393,2.16384363,-0.07382419,-0.0549385026,2.3748548,-0.006506228,-0.4144627,2.0566535,0.009858124,-0.757801533,2.21855617,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9080422847310672
7.940751,-0.216375738,-0.0354210846,2.3598125,-0.261799753,-0.40400672,2.04931617,-0.327882469,-0.7504084,2.19241977,-0.0317601226,-0.0250450261,2.36923552,0.00153559167,-0.395458341,2.05863547,0.01817783,-0.73929435,2.2198565,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.937666937809845
7.97281551,-0.225002676,-0.198719457,2.32820368,-0.2703245,-0.482509434,1.99703145,-0.3350224,-0.827408433,2.14247274,-0.0666701049,-0.190766633,2.35286,-0.00679213367,-0.476457447,1.98516262,0.0286978818,-0.8231883,2.13644481,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.772175326679847
8.005369,-0.219407052,-0.183303714,2.32639456,-0.2504216,-0.39837417,1.94836283,-0.321878344,-0.78097713,2.11225128,-0.0630456954,-0.162765354,2.35870647,-0.03525137,-0.364814162,1.983077,0.0223420262,-0.792255044,2.122237,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.8001517168855339
8.040435,-0.233238727,-0.162200257,2.32166386,-0.25201726,-0.3955453,1.95245492,-0.320519,-0.779566765,2.11203647,-0.0770596,-0.1479062,2.35349226,-0.036703486,-0.35739103,1.98501563,0.0203618854,-0.7981825,2.12467241,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.8151012702810397
8.072494,-0.241399154,-0.142863467,2.30927968,-0.25950247,-0.372901469,1.96287394,-0.317874968,-0.7766108,2.10773,-0.08734252,-0.125657216,2.324852,-0.0372004621,-0.323782384,1.98915815,0.0189216211,-0.796370566,2.1234293,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.8374210745801048
8.106039,-0.2522355,-0.08572413,2.29998374,-0.267079562,-0.3644083,1.97256827,-0.330395728,-0.7956675,2.10727072,-0.09749621,-0.0755100846,2.3112452,-0.03332681,-0.286240339,1.98756468,0.0144263832,-0.7879396,2.11938953,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.8876347666468618
8.140709,-0.245015576,-0.02923775,2.29836941,-0.273628473,-0.3585096,1.98779833,-0.371743828,-0.8199448,2.09727883,-0.09394937,-0.0112668443,2.31320524,-0.0278510917,-0.272102654,1.985857,-0.004429343,-0.7561017,2.096852,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9518536108555523
8.173775,-0.243410781,-0.0268119927,2.233269,-0.3013248,-0.4415643,2.00035834,-0.409971863,-0.835487843,2.09694481,-0.1012569,-0.00235367869,2.27534914,-0.0139587438,-0.230456427,1.9696033,-0.0238879,-0.709315538,2.06093645,-0.00640165,0.9999795,-0.000190254781,0.9629589,0.9608205762195605
8.20533,-0.242396414,0.01759113,2.1983614,-0.291661054,-0.4146165,2.00183678,-0.415848881,-0.753501832,2.12423038,-0.104976006,0.0383294858,2.240356,0.008844389,-0.132784754,1.93097925,-0.06374267,-0.588890433,2.0536685,-0.00640165,0.9999795,-0.000190254781,0.9629589,1.001533372370681
8.241402,-0.246320009,0.08799608,2.20074534,-0.284661174,-0.3520459,2.01997828,-0.454804838,-0.835214138,2.0850594,-0.117610626,0.118406706,2.239262,0.0323240869,-0.03997798,1.913536,-0.07470207,-0.451068848,2.02782273,-0.00640165,0.9999795,-0.000190254781,0.9629589,1.0816900408305365
