Time,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,Floor_x,Floor_y,Floor_z,Floor_w,HipRight_floor_distance
3.3217392,-0.0694832951,0.009083272,2.27101,-0.0655361,-0.377321333,2.25345,-0.0353432335,-0.80802846,2.314337,0.0836356357,0.0180107579,2.27217579,0.09120313,-0.328992784,2.05638647,0.09070379,-0.703087449,2.09511423,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9770063980525877
3.3558104,-0.0739986151,0.007998464,2.269857,-0.06872085,-0.3792465,2.25483561,-0.0396818556,-0.8091314,2.30806971,0.07877816,0.0156542677,2.27134871,0.08686577,-0.329087615,2.059167,0.07738715,-0.721891642,2.08704972,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9746743591657281
3.38836241,-0.08024841,0.00435874937,2.26719046,-0.07221889,-0.37786302,2.25366354,-0.0403414071,-0.8168069,2.3065083,0.07365697,0.0126738446,2.26892161,0.08299105,-0.3274514,2.0616188,0.07072045,-0.731371641,2.08907723,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9716963777929216
3.42092824,-0.08641414,0.0005840619,2.26307631,-0.07641721,-0.428415418,2.25434184,-0.0427207276,-0.8199812,2.30693245,0.0667371452,0.008366283,2.26363325,0.06232402,-0.4089604,2.0443027,0.06481643,-0.767141938,2.09893656,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9673619187398088
3.45649767,-0.08990562,-0.00233320938,2.259197,-0.07684351,-0.441806465,2.25125,-0.0420540944,-0.8243993,2.303342,0.06380377,0.00579507928,2.260223,0.0587224066,-0.3903163,2.048606,0.0596613362,-0.7497352,2.09748,-0.007527905,0.9998584,0.0150517905,0.9254275,0.964761830963082
3.48806071,-0.0944673344,-0.00155452965,2.25200844,-0.0768003762,-0.434100449,2.24234557,-0.04503918,-0.8165884,2.292551,0.0600866079,0.0022150476,2.253,0.0540051237,-0.4035779,2.033346,0.0543342642,-0.759337,2.09958577,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9611015696597675
3.522121,-0.09601641,-0.005025508,2.24526167,-0.07948031,-0.441794127,2.225984,-0.04339617,-0.8158598,2.28303218,0.0586025268,-0.002901121,2.24531484,0.0107077584,-0.3815799,2.09232569,0.0500927642,-0.744271636,2.09236288,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9558816222320361
3.55469513,-0.0993410647,-0.007851918,2.23471141,-0.0881115943,-0.383344978,2.19589,-0.03833204,-0.8570524,2.25310659,0.0565919131,-0.004038455,2.23965049,0.04951184,-0.326837718,2.01023817,0.0450846143,-0.7377878,2.09070849,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9546743264055851
3.58875751,-0.10240335,-0.007208944,2.22176886,-0.09141852,-0.426458925,2.195707,-0.03988911,-0.8547285,2.25311732,0.0535263941,-0.00334089575,2.231655,0.048331093,-0.328834355,2.00660443,0.0393020362,-0.732736,2.09505463,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9552745173628333
3.62180948,-0.10778477,-0.003238032,2.20812774,-0.09173577,-0.4273233,2.19543481,-0.0299712289,-0.8222804,2.18283463,0.0476931222,-0.00246820366,2.21758556,0.009204049,-0.352582633,2.04759121,0.0338312052,-0.7378984,2.09357619,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9559792279168651
3.656891,-0.114674956,0.00818880647,2.20089221,-0.112457104,-0.367716879,2.16920972,-0.0354777537,-0.817352355,2.18989468,0.041367013,0.00460338,2.20988584,0.0116130123,-0.348626554,2.045642,0.03130116,-0.7385586,2.09776187,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9629815378569891
3.68943715,-0.1248754,0.0327328779,2.1937933,-0.114537261,-0.439693421,2.14285064,-0.0743168443,-0.7852813,2.26418638,0.03158444,0.0175864324,2.198613,0.009260294,-0.342926741,2.05109143,0.0313419066,-0.7382267,2.098077,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9758667174158686
3.72199845,-0.128325209,0.0479349345,2.19204021,-0.131395623,-0.32544446,2.10213566,-0.08154431,-0.7808366,2.27287817,0.027313333,0.0272877458,2.19235921,0.0103190094,-0.3455723,2.04942369,0.0302028283,-0.7375786,2.10068345,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9855046786400045
3.75656819,-0.1329795,0.0577008128,2.18830442,-0.13841413,-0.3091415,2.062889,-0.131423071,-0.7253662,2.27321053,0.0217390321,0.0385171324,2.18668866,0.009776915,-0.3426898,2.04847813,0.0284170713,-0.7389428,2.10117364,-0.007527905,0.9998584,0.0150517905,0.9254275,0.9966890857797274
3.79012036,-0.121336952,0.137697265,2.30927253,-0.140458569,-0.285639524,2.039013,-0.167756423,-0.66160953,2.249968,0.0360808969,0.119208105,2.30808258,0.0159745552,-0.31372574,2.047839,0.02684697,-0.736171246,2.102158,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0790878623070899
3.820673,-0.130090579,0.0722208843,2.18857837,-0.1567284,-0.248967439,1.95652437,-0.186832935,-0.5802111,2.17008877,0.0280649513,0.0570547841,2.18485522,0.0261543281,-0.2924001,2.00546455,0.007839929,-0.6880226,2.103256,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0151488946519533
3.85573673,-0.123931967,0.1530061,2.29819512,-0.163587466,-0.292958915,2.027985,-0.245706245,-0.6872833,2.14218163,0.0329542123,0.141999274,2.29959464,0.0245337151,-0.287163079,2.05159283,0.0126699153,-0.7097406,2.10575223,-0.007527905,0.9998584,0.0150517905,0.9254275,1.1017715822480625
3.8888936,-0.120202787,0.132823884,2.286471,-0.188560024,-0.323854268,2.032921,-0.258452177,-0.6732743,2.09877825,0.04187628,0.129028544,2.29014468,0.0213220753,-0.217578813,2.04592013,0.0115374345,-0.6889484,2.10163045,-0.007527905,0.9998584,0.0150517905,0.9254275,1.0885932859090206
