Time,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,Floor_x,Floor_y,Floor_z,Floor_w,HipRight_floor_distance
7.38608837,-0.14045009,-0.172576919,2.24652338,-0.213200986,-0.5052369,1.97770333,-0.250822723,-0.771571338,2.11170554,0.0196846332,-0.151348084,2.25128961,0.06773474,-0.486079037,1.97805417,0.1098235,-0.7996118,2.07844758,-0.005099727,0.999971032,0.00565923145,0.948713839,0.8100102818824788
7.429681,-0.161619186,-0.0821513459,2.2777524,-0.2026251,-0.4633442,2.00677037,-0.243322626,-0.7766934,2.10582137,0.0149228051,-0.06946936,2.28496432,0.0677528158,-0.4712647,1.99647248,0.109979518,-0.7884977,2.079284,-0.005099727,0.999971032,0.00565923145,0.948713839,0.8921014869591578
7.452728,-0.159237117,-0.08300391,2.28364468,-0.177925557,-0.395323277,1.97841549,-0.23867096,-0.778612,2.10424852,0.0140894111,-0.0688016862,2.28755522,0.07175792,-0.478270531,1.97885513,0.10813693,-0.788384438,2.08320856,-0.005099727,0.999971032,0.00565923145,0.948713839,0.8927880539686608
7.486283,-0.1351777,-0.124554016,2.2958498,-0.192323327,-0.472366065,2.00216079,-0.232917741,-0.782092452,2.10601163,0.0277963448,-0.114936508,2.28475237,0.07194218,-0.455683827,1.95533442,0.110163443,-0.7854493,2.07710028,-0.005099727,0.999971032,0.00565923145,0.948713839,0.8465688072922498
7.52087164,-0.121176451,-0.167805865,2.26984549,-0.177731276,-0.445212841,1.935221,-0.229131147,-0.779081,2.102988,0.03286047,-0.15311864,2.26996326,0.0772380456,-0.4718031,1.97613871,0.11239171,-0.791118443,2.07273674,-0.005099727,0.999971032,0.00565923145,0.948713839,0.8082782625943309
7.55242634,-0.17349185,-0.008276773,2.29365754,-0.170166031,-0.409625918,1.9730711,-0.226507261,-0.779772758,2.10565543,0.00138057384,-0.0012211008,2.29484248,0.0583030544,-0.3664906,1.96568155,0.114610583,-0.79526335,2.07358813,-0.005099727,0.999971032,0.00565923145,0.948713839,0.9604727302368766
7.585994,-0.142021462,-0.09542039,2.26563787,-0.170677438,-0.414770156,1.96972167,-0.227372766,-0.7818327,2.10351563,0.00352620054,-0.0652406141,2.275909,0.0590014942,-0.3692816,1.96593714,0.113898784,-0.7957777,2.073588,-0.005099727,0.999971032,0.00565923145,0.948713839,0.8963369835715335
7.620585,-0.123375118,-0.0925269648,2.22475886,-0.196257249,-0.5208557,2.019502,-0.255808175,-0.8362716,2.09553957,0.0142586334,-0.0590970442,2.2592206,0.06712631,-0.393460065,1.98559415,0.102641858,-0.788667,2.06843877,-0.005099727,0.999971032,0.00565923145,0.948713839,0.9023311992122591
7.6531477,-0.1230081,-0.106292561,2.12822247,-0.20314987,-0.51355654,2.03485322,-0.278727442,-0.82995,2.09308577,0.0113495551,-0.07117101,2.16073656,0.09583853,-0.40961808,1.90186608,0.08287836,-0.7464015,2.034738,-0.005099727,0.999971032,0.00565923145,0.948713839,0.8897150753237767
7.68621063,-0.1884919,0.19219166,2.27575612,-0.2038543,-0.35022378,2.08867526,-0.325678676,-0.8128321,2.090825,-0.03149295,0.217863828,2.29828382,0.0916422755,-0.2413981,1.96271157,0.057498578,-0.6898049,2.01411629,-0.005099727,0.999971032,0.00565923145,0.948713839,1.1797384230725865
7.72029924,-0.172447413,0.278116882,2.27633119,-0.215667456,-0.273812324,2.131509,-0.341293365,-0.708816051,2.08739924,-0.0149270063,0.309485584,2.29979348,0.0979819745,-0.135495916,1.93993652,0.0321840532,-0.582975149,2.0101223,-0.005099727,0.999971032,0.00565923145,0.948713839,1.2712815821692054
7.753859,-0.171678677,0.342638582,2.27763343,-0.15537709,-0.09291425,2.12061644,-0.2866243,-0.5275813,2.075208,-0.0122598093,0.364832073,2.30184746,0.143328041,-0.0260996185,1.89510119,0.0425707623,-0.354476869,2.00315452,-0.005099727,0.999971032,0.00565923145,0.948713839,1.3266244871255357
7.786932,-0.175056964,0.382036,2.284832,-0.154600188,-0.07067533,2.078957,-0.2916618,-0.504906833,2.06955814,-0.0128229847,0.387709856,2.30702686,0.157579646,0.0779152438,1.838937,0.005005229,-0.287596375,2.05195355,-0.005099727,0.999971032,0.00565923145,0.948713839,1.3495337897325856
7.820033,-0.17775169,0.395187825,2.285775,-0.160418674,-0.074962,2.021975,-0.310269982,-0.503640234,2.04191923,-0.0135440836,0.4082946,2.31131983,0.0568794645,-0.0785476,1.99953842,-0.057247,-0.465422779,2.07119346,-0.005099727,0.999971032,0.00565923145,0.948713839,1.3701459087322507
7.85360241,-0.164015383,0.484949946,2.30238438,-0.194356784,-0.0296333432,2.034058,-0.329968631,-0.4572745,2.09844756,0.00467038853,0.496525764,2.323015,0.0605935119,-0.0232089143,2.07040429,-0.0530149862,-0.4136968,2.11240983,-0.005099727,0.999971032,0.00565923145,0.948713839,1.4583478093264377
7.886159,-0.141135439,0.482649684,2.30634785,-0.1967417,-0.0240489114,2.026508,-0.331394,-0.455585957,2.069215,0.0250421353,0.491324,2.32140446,0.09212439,-0.00702939043,2.02804613,0.0511436462,-0.339638561,2.05360627,-0.005099727,0.999971032,0.00565923145,0.948713839,1.4530331915084322
