Time,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,Floor_x,Floor_y,Floor_z,Floor_w,HipRight_floor_distance
7.867142,-0.1441361,-0.337233484,2.240554,-0.270902455,-0.641165733,2.01913118,-0.288176417,-0.9420519,2.21253848,-0.002839189,-0.333021373,2.23374915,0.05802684,-0.575423539,2.078341,0.100173645,-0.7901935,2.12215972,0.00174518616,0.99995774,0.00902403053,0.935046256,0.6221914343568504
7.899696,-0.192287713,-0.174803481,2.29496527,-0.205240771,-0.574664354,1.99229383,-0.320497662,-0.8775068,2.14884162,-0.03269408,-0.125600591,2.317184,0.04138078,-0.52127,2.11994123,0.11756108,-0.880627632,2.12268639,0.00174518616,0.99995774,0.00902403053,0.935046256,0.8303042711467958
7.93228436,-0.15291068,-0.08288785,2.31090784,-0.2191065,-0.5017226,1.98559833,-0.29175806,-0.817294,2.14359713,0.0208351929,-0.08171071,2.30570149,0.0858153254,-0.473851085,2.082992,0.101681575,-0.8373631,2.12323856,0.00174518616,0.99995774,0.00902403053,0.935046256,0.8741820982505079
7.96690559,-0.173464745,-0.1191462,2.30591249,-0.23466289,-0.52283895,2.041434,-0.296304822,-0.873661458,2.11620259,-0.0167096965,-0.106814131,2.31366277,0.04755576,-0.5138895,2.01339173,0.131799638,-0.856289566,2.102357,0.00174518616,0.99995774,0.00902403053,0.935046256,0.8490860576389506
7.99946976,-0.176485211,-0.167922735,2.27559924,-0.230818421,-0.485680938,1.95752013,-0.2810255,-0.808595836,2.11023855,-0.0248718373,-0.155467138,2.29662943,0.0307555459,-0.4059348,1.98250616,0.108140424,-0.789226651,2.10923433,0.00174518616,0.99995774,0.00902403053,0.935046256,0.8002671519176445
8.033536,-0.185359374,-0.0752672,2.29526,-0.217207938,-0.482985616,1.97420955,-0.2805285,-0.8108247,2.11243415,-0.0272530988,-0.06192671,2.30590415,0.0270850342,-0.388560623,2.000766,0.10621395,-0.782883465,2.11069918,0.00174518616,0.99995774,0.00902403053,0.935046256,0.893883168355795
8.066606,-0.1963285,1.99587048e-05,2.30220771,-0.204579711,-0.379965872,1.9815613,-0.293863565,-0.795697749,2.07389975,-0.0436235778,0.03362129,2.32669854,0.0304244515,-0.374055475,2.00164461,0.105901994,-0.7825558,2.1103375,0.00174518616,0.99995774,0.00902403053,0.935046256,0.9895862120600855
8.100163,-0.200186566,0.0653204545,2.29765177,-0.204995841,-0.371188343,1.987664,-0.299298882,-0.7920723,2.07167745,-0.0526127368,0.10394042,2.32600713,0.0303904489,-0.330338746,2.02401757,0.09023087,-0.7686334,2.10719681,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0598804446980565
8.131712,-0.2101734,0.1409366,2.30752158,-0.210577458,-0.314618051,2.02798867,-0.336515129,-0.815604568,2.062357,-0.0632113144,0.160077929,2.328316,0.0527229123,-0.261020482,2.01679444,0.06407933,-0.7538161,2.06443381,0.00174518616,0.99995774,0.00902403053,0.935046256,1.116017921255608
8.166336,-0.194213569,0.217466831,2.31392336,-0.230518863,-0.26427412,2.09164119,-0.3564706,-0.8177581,2.06693077,-0.0453095473,0.224258482,2.32123065,0.07470064,-0.166079223,1.98634946,0.0538351424,-0.6612879,2.03946757,0.00174518616,0.99995774,0.00902403053,0.935046256,1.1801630667509604
8.199901,-0.205255121,0.311793864,2.32513857,-0.2507207,-0.189064234,2.160284,-0.382141054,-0.822536647,2.044884,-0.0536805242,0.3398238,2.34136438,0.09897277,-0.0242629927,1.9729476,-0.004662639,-0.503934443,2.06675124,0.00174518616,0.99995774,0.00902403053,0.935046256,1.2958905817223398
8.232451,-0.1399065,0.235475168,2.307479,-0.24391453,-0.255325973,2.14230585,-0.387799978,-0.8048386,2.043253,-0.010533751,0.248767361,2.3083837,0.129333392,0.09160281,1.95025754,-0.0310064722,-0.3720367,2.050215,0.00174518616,0.99995774,0.00902403053,0.935046256,1.2046156694569894
8.266521,-0.204332948,0.3996371,2.321039,-0.253303468,-0.106470831,2.17434168,-0.41099453,-0.7873619,2.04840612,-0.0491566472,0.403390855,2.33690667,0.154275522,0.134643868,1.91987324,0.0267330781,-0.187392339,2.044083,0.00174518616,0.99995774,0.00902403053,0.935046256,1.359422620126965
8.300075,-0.159292743,0.5229933,2.33202362,-0.22947298,0.0238135941,2.16222286,-0.435897052,-0.7994139,2.05385566,0.008495969,0.5177192,2.33992314,0.183465809,0.210068539,1.929944,-0.0420446731,-0.2148812,2.0409987,0.00174518616,0.99995774,0.00902403053,0.935046256,1.4738739711317566
8.333132,-0.148000076,0.5440962,2.33053827,-0.229229435,0.04757863,2.156562,-0.447142929,-0.7453209,2.05598927,0.0190515481,0.5422931,2.339456,0.190391824,0.229827046,1.93158829,-0.0190037936,-0.208972588,2.04505181,0.00174518616,0.99995774,0.00902403053,0.935046256,1.498461039088194
8.367209,-0.175736427,0.579776168,2.325047,-0.231251329,0.07778573,2.156227,-0.283406526,-0.289938927,2.15446019,-0.007660324,0.575029135,2.33705926,0.182621449,0.246898323,1.95114279,0.008719241,-0.196683437,2.10345984,0.00174518616,0.99995774,0.00902403053,0.935046256,1.5311274458626563
8.399767,-0.185568124,0.556507051,2.33428359,-0.219133332,0.0486979671,2.18123937,-0.397138476,-0.271572679,2.11145473,-0.0231907964,0.5421736,2.34706616,0.14328599,0.21585232,1.94834208,0.0300840456,-0.248695374,2.09451985,0.00174518616,0.99995774,0.00902403053,0.935046256,1.498336497697001
8.432329,-0.185309783,0.5545373,2.335868,-0.2101887,0.0607473366,2.13376355,-0.370866656,-0.2714589,2.15932584,-0.0212738011,0.5412209,2.34837627,0.157106146,0.222265393,1.948897,0.0789349154,-0.261570156,2.05475283,0.00174518616,0.99995774,0.00902403053,0.935046256,1.4973990059259326
8.466928,-0.16564852,0.4859984,2.35893226,-0.182678536,0.0317748971,2.07208514,-0.247222289,-0.61637944,1.98175168,-0.00128244609,0.476373017,2.36159587,0.17098245,0.205611885,1.9349339,0.118153408,-0.284979224,2.0261786,0.00174518616,0.99995774,0.00902403053,0.935046256,1.432708044832734
8.50048351,-0.184114411,0.3914803,2.33755612,-0.197873443,-0.07914973,2.08279371,-0.2560284,-0.7400239,1.94293523,-0.0231558,0.3749771,2.339786,0.09008521,-0.08052757,2.08221316,0.0763069,-0.577227,2.137668,0.00174518616,0.99995774,0.00902403053,0.935046256,1.3310814248142624
8.532035,-0.16218242,0.238333136,2.27733159,-0.1919694,-0.229627445,2.02143836,-0.256679,-0.8330897,1.9551295,-0.006762369,0.228071168,2.28082538,0.0480948873,-0.2746665,2.12985182,0.06229567,-0.821683049,2.15214515,0.00174518616,0.99995774,0.00902403053,0.935046256,1.183678245308144
8.567109,-0.17196551,0.1496357,2.25697422,-0.17530863,-0.304762065,1.97479355,-0.221120387,-0.8035778,2.01018524,-0.0102977157,0.146669745,2.26570821,0.04924667,-0.209902614,2.05855441,0.04571856,-0.7000373,2.14553571,0.00174518616,0.99995774,0.00902403053,0.935046256,1.1021376730836883
8.599661,-0.15469037,0.05496983,2.13974738,-0.161443219,-0.360270321,1.95279431,-0.232831433,-0.814316034,1.99924529,-0.000775429944,0.0588940457,2.14095664,0.0431502536,-0.337708473,2.056225,0.0348040238,-0.8201422,2.16981339,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0132565376182008
8.633719,-0.152745754,0.020704437,2.144665,-0.162316069,-0.375287026,1.93881965,-0.234362349,-0.8147244,1.99853349,0.001128644,0.0259970352,2.15140533,0.04596616,-0.348128736,2.055009,0.0283348076,-0.830762744,2.1666317,0.00174518616,0.99995774,0.00902403053,0.935046256,0.9804585289605945
8.666299,-0.156523153,-0.0158739481,2.14885473,-0.174654037,-0.449324727,1.936322,-0.239169791,-0.8120379,1.999128,-0.006769374,-0.0236214176,2.158214,0.05604431,-0.391849816,2.04797626,0.0337658226,-0.873571932,2.1608882,0.00174518616,0.99995774,0.00902403053,0.935046256,0.9308898301938439
8.699859,-0.156675741,-0.02568702,2.15734,-0.172976017,-0.440247416,1.94728053,-0.241844818,-0.8128668,1.998471,-0.00479116663,-0.03148722,2.17260814,0.0470912531,-0.3992913,2.05301857,0.0211414322,-0.8289836,2.17353749,0.00174518616,0.99995774,0.00902403053,0.935046256,0.9231577055492195
8.733405,-0.176609367,0.0197593067,2.28161025,-0.175058648,-0.415806681,1.97099721,-0.244340032,-0.81267333,1.99933577,-0.0205617324,0.0168645009,2.31142282,0.0411746129,-0.366683871,2.06088257,0.0207375586,-0.8287892,2.173742,0.00174518616,0.99995774,0.00902403053,0.935046256,0.9727325294196395
8.767475,-0.185546339,0.046346128,2.30884933,-0.177224681,-0.374466836,1.97645772,-0.24534747,-0.812207,1.99904108,-0.02617543,0.028414214,2.32933,0.0475061759,-0.426993757,2.06954646,0.0215342231,-0.829299,2.17399836,0.00174518616,0.99995774,0.00902403053,0.935046256,0.9844335526510146
8.80004,-0.191631243,0.05833832,2.3234787,-0.178275838,-0.3615504,1.98988068,-0.244945988,-0.8121009,2.00012875,-0.032431446,0.0437478423,2.35131836,0.04514616,-0.410243124,2.08402824,0.0213772673,-0.8294645,2.17755914,0.00174518616,0.99995774,0.00902403053,0.935046256,0.9999540389771369
8.831585,-0.193169624,0.06430646,2.32794881,-0.175552279,-0.3771942,2.02671361,-0.246469021,-0.736267269,2.05556178,-0.03378614,0.04836154,2.35497832,0.0378507,-0.3622184,2.108905,0.0211433787,-0.8245715,2.18630552,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0045982051913493
8.866688,-0.190506965,0.07276928,2.32769,-0.172782615,-0.370431781,2.02906442,-0.238423213,-0.729323268,2.06686735,-0.03326033,0.0590294078,2.35637331,0.0359151773,-0.362612873,2.11069965,0.0233016461,-0.828575253,2.18998623,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0152791284464204
8.900235,-0.1861989,0.08342703,2.32547522,-0.171012312,-0.363857418,2.03331017,-0.2380704,-0.721903443,2.07504225,-0.03155867,0.07095039,2.35500717,0.034525916,-0.363517255,2.114814,0.0227942113,-0.8270868,2.2004745,0.00174518616,0.99995774,0.00902403053,0.935046256,1.027190248724848
8.933304,-0.187927276,0.09976006,2.318425,-0.171225354,-0.355285525,2.03961754,-0.234705,-0.71446687,2.07858849,-0.0366585478,0.08929796,2.35216165,0.0315335132,-0.363029778,2.12032866,0.02467888,-0.826540232,2.20491219,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0455024654218954
8.966883,-0.193857715,0.138417944,2.32207155,-0.170463458,-0.323711425,2.0563283,-0.231173575,-0.683367968,2.096888,-0.0419750176,0.130543381,2.364117,0.0153086195,-0.35602954,2.16388679,0.0295167714,-0.8239371,2.21028686,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0868447514189843
8.999453,-0.153348163,0.07332795,2.19270158,-0.157641739,-0.387983531,2.02560878,-0.220688134,-0.7967599,2.046914,-0.007043686,0.05786986,2.23478079,0.0216640327,-0.3735759,2.14013815,0.02767664,-0.821466446,2.224105,0.00174518616,0.99995774,0.00902403053,0.935046256,1.0130681279169107
