Time,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,Floor_x,Floor_y,Floor_z,Floor_w,HipRight_floor_distance
6.021669,-0.2054565,-0.15174,2.30229259,-0.265495747,-0.5584662,2.07160449,-0.341792,-0.868015945,2.1764338,-0.0265438277,-0.145303354,2.317487,0.0194883347,-0.496832281,2.05584216,0.0426457152,-0.8142339,2.164168,-0.00526991254,0.999948442,0.008678446,0.943222165,0.8181783825971919
6.05626631,-0.183100775,-0.309232384,2.25669837,-0.277807623,-0.5913416,2.053619,-0.351196259,-0.900206447,2.16133952,-0.0236609858,-0.3158872,2.25799274,0.0256287642,-0.620277345,2.074493,0.06109839,-0.941005468,2.16816688,-0.00526991254,0.999948442,0.008678446,0.943222165,0.6470718192925904
6.08981466,-0.209711865,-0.133851364,2.32706046,-0.263700515,-0.509268761,2.02127862,-0.3191061,-0.815394461,2.145791,-0.0178557616,-0.15154396,2.33547354,0.0269437656,-0.5365158,2.04117346,0.04537496,-0.8405734,2.17943287,-0.00526991254,0.999948442,0.008678446,0.943222165,0.8120484081384826
6.123882,-0.161447,-0.0136072766,2.320366,-0.2390244,-0.42007935,2.06718373,-0.300192058,-0.719642162,2.2044065,0.0120855654,-0.0369771421,2.324248,0.0236007385,-0.459209263,2.08772683,0.0471857749,-0.7558231,2.24032426,-0.00526991254,0.999948442,0.008678446,0.943222165,0.926354112267619
6.156436,-0.17971386,-0.09481398,2.33941627,-0.252827,-0.492584974,2.07163525,-0.3152317,-0.8055956,2.17684555,0.00219745236,-0.112317614,2.34452581,-0.01319483,-0.3623222,1.951773,0.04925842,-0.7786888,2.12912083,-0.00526991254,0.999948442,0.008678446,0.943222165,0.8512456131675535
6.191964,-0.239660084,-0.0757062,2.31875253,-0.253363043,-0.4882568,2.064944,-0.3156125,-0.798850536,2.17640018,-0.0643667355,-0.0834520757,2.34852266,0.004852939,-0.461079776,2.0475657,0.0485890321,-0.777496755,2.15352,-0.00526991254,0.999948442,0.008678446,0.943222165,0.8804951374926894
6.222534,-0.219492152,-0.09648385,2.32728863,-0.242227152,-0.4702178,2.01407123,-0.303573966,-0.785651863,2.13287878,-0.050040096,-0.0875673145,2.34325838,0.01222293,-0.470264822,2.0479064,0.0563081354,-0.788795769,2.14785862,-0.00526991254,0.999948442,0.008678446,0.943222165,0.8762589249043647
6.255604,-0.219713718,-0.08839762,2.325312,-0.233310968,-0.383034438,1.99831033,-0.3045333,-0.7877667,2.13251257,-0.0566658974,-0.0715188,2.33625436,0.0111826323,-0.4594442,2.04964924,0.0542711243,-0.7778349,2.150538,-0.00526991254,0.999948442,0.008678446,0.943222165,0.8922807455673785
6.29016829,-0.24502252,0.005080496,2.321501,-0.230063483,-0.340022415,2.01624322,-0.309160441,-0.7789141,2.1259675,-0.0835145861,0.0280673951,2.33738041,-0.00333549757,-0.324937075,2.006119,0.04868083,-0.7668305,2.120945,-0.00526991254,0.999948442,0.008678446,0.943222165,0.992013070101172
6.322236,-0.248000816,0.0524055772,2.31108522,-0.237323344,-0.346033573,2.0295825,-0.351961643,-0.781709552,2.12135029,-0.0943661854,0.09072982,2.33906674,-0.00637667952,-0.2932098,2.04936028,0.0264665522,-0.760154068,2.0905478,-0.00526991254,0.999948442,0.008678446,0.943222165,1.0547440867685203
