Time,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,FootRight_x,FootRight_y,FootRight_z,Floor_x,Floor_y,Floor_z,Floor_w,HipRight_floor_distance
5.15962029,-0.193534225,0.531966865,2.3487258,-0.2617691,0.1311208,2.076971,-0.0260105114,0.550134659,2.36823726,0.0613539927,0.267294645,1.9731127,0.00486503,-0.274796754,2.07427073,-0.00526991254,0.999948442,0.008678446,0.943222165,1.514018172089318
5.19470263,-0.180382669,0.5487465,2.34793377,-0.267231554,0.120720647,2.13432765,-0.0129722217,0.5562906,2.365433,0.0685068443,0.239158571,1.99695957,0.03095816,-0.3710708,2.0567944,-0.00526991254,0.999948442,0.008678446,0.943222165,1.520080748514569
5.227258,-0.190550432,0.5379471,2.34402728,-0.267364264,0.108750626,2.12829351,-0.0252872258,0.5397126,2.36141968,0.0247273482,0.2277275,1.98240626,0.04268801,-0.3551336,2.1034584,-0.00526991254,0.999948442,0.008678446,0.943222165,1.5035336726421251
5.260326,-0.191856638,0.535622,2.342666,-0.264832824,0.110169947,2.11723161,-0.0263233576,0.532062948,2.35912228,0.0481854454,0.1154201,2.11575818,0.04660726,-0.3513766,2.168174,-0.00526991254,0.999948442,0.008678446,0.943222165,1.495869937405615
5.293879,-0.1667294,0.520060658,2.341331,-0.2536709,0.100234166,2.10958624,0.0169921964,0.5043088,2.354058,0.0532664768,0.06647122,2.14517021,0.09086494,-0.5295655,2.16889453,-0.00526991254,0.999948442,0.008678446,0.943222165,1.4678450007288029
5.32642937,-0.179756135,0.3494538,2.29902983,-0.275272,-0.0467096567,2.03064728,-0.0134814335,0.3180611,2.31873631,0.0305935778,-0.04152743,2.10369062,0.07451913,-0.6270082,2.044276,-0.00526991254,0.999948442,0.008678446,0.943222165,1.2814609568555027
5.36050463,-0.17304045,0.28236872,2.2836504,-0.252952367,-0.0421254337,2.00763774,-0.0103438254,0.24526374,2.30301833,0.0185344126,-0.1777059,2.12698364,0.059060663,-0.7571559,2.033225,-0.00526991254,0.999948442,0.008678446,0.943222165,1.2085144066347924
5.39407063,-0.169024348,0.177294433,2.24756551,-0.2517181,-0.132901177,1.99876165,-0.0094477,0.136507675,2.25886846,0.0172893628,-0.194600224,2.1213727,0.024193896,-0.7703151,2.0307374,-0.00526991254,0.999948442,0.008678446,0.943222165,1.0993760726993578
5.427628,-0.169847682,0.113860868,2.24732113,-0.2538476,-0.241860688,1.98582983,-0.00659136055,0.07920798,2.27187467,0.03386209,-0.331012845,2.09533381,0.06410876,-0.8986382,2.075183,-0.00526991254,0.999948442,0.008678446,0.943222165,1.042177152247266
5.46069241,-0.167525589,-0.0119765792,2.153114,-0.277247161,-0.407128721,1.93923151,-0.0182303786,-0.0502558164,2.17927861,0.04890333,-0.380278051,2.069465,0.0616188124,-0.9019629,2.07873964,-0.00526991254,0.999948442,0.008678446,0.943222165,0.911977775753737
5.49428,-0.161286026,-0.0523229055,2.16445279,-0.276955754,-0.407335818,1.93729067,-0.009674216,-0.0985136852,2.18081617,0.0586371422,-0.425431162,2.048058,0.05969569,-0.906635046,2.07979727,-0.00526991254,0.999948442,0.008678446,0.943222165,0.8636906478095376
5.527355,-0.151629671,0.004094888,2.2764256,-0.2613273,-0.359814316,1.97191179,0.00751868961,-0.0489235334,2.29275036,0.0594115965,-0.4218894,2.04612422,0.0592424944,-0.9075825,2.0795517,-0.00526991254,0.999948442,0.008678446,0.943222165,0.914159053209627
5.56043,-0.150104612,-0.0026362082,2.28299069,-0.259407431,-0.3595299,1.96944356,0.006642654,-0.0551391542,2.29927468,0.0611438453,-0.336915046,2.046447,0.059220776,-0.9098515,2.07881355,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9080049903846437
5.594014,-0.150786623,-0.00581301935,2.28778744,-0.263022572,-0.343984485,1.95317662,0.00574819651,-0.0584227853,2.30594826,0.0605615228,-0.3364019,2.04475474,0.061105758,-0.911081553,2.07518935,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9047841585567236
5.626564,-0.1494558,-0.009668146,2.28839254,-0.249377832,-0.323797822,1.92538619,0.00672489963,-0.0598040223,2.30717278,0.0567669868,-0.312856853,2.03993464,0.0607693754,-0.9060746,2.07275152,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9034084725433752
5.65963936,-0.150023088,-0.0169524681,2.285346,-0.259456635,-0.35292685,1.94741476,0.006570255,-0.06390719,2.305132,0.05509301,-0.3676694,2.039502,0.0614252,-0.9114522,2.07340574,-0.00526991254,0.999948442,0.008678446,0.943222165,0.8992886205057107
5.694202,-0.150417045,-0.015090296,2.28521967,-0.258742958,-0.352045774,1.94793463,0.007041249,-0.06073526,2.30491734,0.0545366034,-0.37041536,2.04186153,0.06187869,-0.9119569,2.07226563,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9024560419960179
5.72727633,-0.1505705,-5.891222e-05,2.282834,-0.2564499,-0.3447602,1.9530853,0.0104790069,-0.0380173549,2.30559039,0.05532762,-0.371094823,2.04351068,0.05908545,-0.9113717,2.07670879,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9251605004453415
5.7603507,-0.148054451,0.00174743461,2.274733,-0.256910056,-0.346901834,1.9505527,0.0123955179,-0.03511228,2.29846621,0.05576109,-0.3712868,2.051849,0.0578012839,-0.9109726,2.077678,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9279934989454557
5.793914,-0.145446971,0.009560565,2.26719046,-0.254362,-0.344846338,1.94976354,0.0142518179,-0.0253820661,2.28922844,0.0555273555,-0.369161844,2.057316,0.0566160977,-0.9100592,2.07945967,-0.00526991254,0.999948442,0.008678446,0.943222165,0.937633259273355
5.82796764,-0.147286922,0.00042474817,2.24259567,-0.230689242,-0.242854446,1.963419,0.0156103009,-0.03457194,2.25491285,0.0558996461,-0.330924481,2.047757,0.0268892646,-0.889171,2.02933645,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9281388939803679
5.86062336,-0.1412645,0.0204275157,2.24425,-0.22877951,-0.328683227,1.965106,0.0165709034,-0.0166043062,2.25830865,0.0402244627,-0.3684436,2.08543587,0.048141107,-0.8987893,2.08677769,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9461300096142029
5.893179,-0.145878822,-0.00948225148,2.20938373,-0.22891295,-0.25090766,1.94336534,0.012053797,-0.0282849427,2.23237085,0.0463936366,-0.339746475,2.05216455,0.0244688466,-0.895416439,2.02275062,-0.00526991254,0.999948442,0.008678446,0.943222165,0.93424868014937
5.927246,-0.132845342,0.04687593,2.24112,-0.224172428,-0.3237075,1.96122777,0.0220421348,0.0128509384,2.25179219,0.037883196,-0.352204621,2.09526825,0.0421967432,-0.8911203,2.09347939,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9754983502844037
5.960322,-0.137687489,0.03756707,2.23623347,-0.217720717,-0.242877886,1.95661342,0.0218435284,0.006459159,2.24613953,0.045529373,-0.291983575,2.03830886,0.02502777,-0.852264762,1.98666859,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9690588906820422
5.99388742,-0.136890382,0.039852336,2.23289013,-0.215432629,-0.341445118,1.95825136,0.0230885241,0.008941995,2.24163771,0.03541956,-0.335986972,2.09923267,0.0439493321,-0.892646551,2.09132028,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9714959688833674
6.027441,-0.1313348,0.0141011924,2.14709854,-0.210829571,-0.336433053,1.958638,0.019130839,-0.0181497447,2.144123,0.0366178341,-0.362495273,2.0986774,0.0420912,-0.8934079,2.091338,-0.00526991254,0.999948442,0.008678446,0.943222165,0.943580206126632
6.06050539,-0.131205186,0.0143208615,2.14726663,-0.20988059,-0.336701155,1.95675528,0.019192446,-0.0180033222,2.14388037,0.0365974046,-0.36236015,2.09870458,0.0478537753,-0.910355568,2.07880187,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9437241907643933
6.09406376,-0.1309848,0.0143702077,2.147323,-0.207572341,-0.3365317,1.95502222,0.0198180564,-0.01743563,2.14172983,0.0357983522,-0.361898243,2.098125,0.04970955,-0.91023016,2.07894778,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9442698934450433
6.126621,-0.130187035,0.0154622514,2.148918,-0.20238483,-0.3335014,1.95272887,0.0204249769,-0.01681184,2.140794,0.0352486446,-0.36135456,2.10115051,0.05066914,-0.909636438,2.07915831,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9448823313235474
6.160685,-0.129996434,0.0167124514,2.15040183,-0.200351909,-0.336023927,1.94850683,0.0202365257,-0.0162604135,2.14029813,0.03536261,-0.360786021,2.103126,0.0501487,-0.908462167,2.07918167,-0.00526991254,0.999948442,0.008678446,0.943222165,0.9454304191405323
